ID,Segment
TRAIN_073241,E
TRAIN_073250,E
TRAIN_073256,E
TRAIN_073257,E
TRAIN_073259,E
TRAIN_073261,E
TRAIN_073264,E
TRAIN_073266,E
TRAIN_073267,E
TRAIN_073272,D
TRAIN_073274,E
TRAIN_073284,E
TRAIN_073286,C
TRAIN_073289,E
TRAIN_073293,E
TRAIN_073294,E
TRAIN_073296,E
TRAIN_073298,E
TRAIN_073300,E
TRAIN_073304,E
TRAIN_073305,E
TRAIN_073312,D
TRAIN_073315,E
TRAIN_073323,E
TRAIN_073324,E
TRAIN_073327,E
TRAIN_073328,E
TRAIN_073329,E
TRAIN_073332,D
TRAIN_073337,E
TRAIN_073340,E
TRAIN_073342,D
TRAIN_073344,E
TRAIN_073345,E
TRAIN_073346,C
TRAIN_073347,D
TRAIN_073355,E
TRAIN_073357,E
TRAIN_073365,E
TRAIN_073377,E
TRAIN_073378,E
TRAIN_073384,E
TRAIN_073386,E
TRAIN_073390,E
TRAIN_073393,E
TRAIN_073394,E
TRAIN_073398,E
TRAIN_073404,E
TRAIN_073407,E
TRAIN_073411,E
TRAIN_073412,E
TRAIN_073413,E
TRAIN_073417,E
TRAIN_073430,E
TRAIN_073431,E
TRAIN_073433,E
TRAIN_073436,E
TRAIN_073447,E
TRAIN_073448,E
TRAIN_073459,E
TRAIN_073461,E
TRAIN_073462,E
TRAIN_073475,E
TRAIN_073483,C
TRAIN_073485,E
TRAIN_073504,E
TRAIN_073511,E
TRAIN_073512,E
TRAIN_073520,E
TRAIN_073522,D
TRAIN_073530,E
TRAIN_073536,E
TRAIN_073539,E
TRAIN_073540,E
TRAIN_073543,E
TRAIN_073544,E
TRAIN_073546,E
TRAIN_073550,E
TRAIN_073552,E
TRAIN_073557,E
TRAIN_073558,E
TRAIN_073559,E
TRAIN_073566,E
TRAIN_073569,E
TRAIN_073570,E
TRAIN_073578,E
TRAIN_073589,E
TRAIN_073592,E
TRAIN_073597,E
TRAIN_073598,D
TRAIN_073602,E
TRAIN_073603,E
TRAIN_073610,E
TRAIN_073613,E
TRAIN_073624,E
TRAIN_073629,E
TRAIN_073632,E
TRAIN_073635,E
TRAIN_073636,E
TRAIN_073641,E
TRAIN_073644,E
TRAIN_073648,E
TRAIN_073650,E
TRAIN_073655,E
TRAIN_073659,E
TRAIN_073660,E
TRAIN_073666,D
TRAIN_073667,D
TRAIN_073670,E
TRAIN_073674,E
TRAIN_073676,E
TRAIN_073681,E
TRAIN_073682,C
TRAIN_073692,E
TRAIN_073694,E
TRAIN_073698,E
TRAIN_073700,C
TRAIN_073703,E
TRAIN_073707,E
TRAIN_073716,E
TRAIN_073721,E
TRAIN_073724,E
TRAIN_073727,E
TRAIN_073730,E
TRAIN_073734,E
TRAIN_073739,E
TRAIN_073747,E
TRAIN_073754,E
TRAIN_073763,E
TRAIN_073765,E
TRAIN_073769,E
TRAIN_073770,C
TRAIN_073774,E
TRAIN_073777,E
TRAIN_073780,E
TRAIN_073782,E
TRAIN_073784,E
TRAIN_073787,E
TRAIN_073793,D
TRAIN_073798,E
TRAIN_073800,E
TRAIN_073802,E
TRAIN_073803,C
TRAIN_073804,E
TRAIN_073806,E
TRAIN_073807,E
TRAIN_073808,E
TRAIN_073810,E
TRAIN_073812,C
TRAIN_073814,D
TRAIN_073821,E
TRAIN_073823,E
TRAIN_073824,E
TRAIN_073827,E
TRAIN_073831,E
TRAIN_073835,E
TRAIN_073838,E
TRAIN_073840,E
TRAIN_073843,D
TRAIN_073845,E
TRAIN_073846,E
TRAIN_073857,D
TRAIN_073859,E
TRAIN_073862,E
TRAIN_073863,E
TRAIN_073864,E
TRAIN_073865,E
TRAIN_073873,C
TRAIN_073877,E
TRAIN_073881,E
TRAIN_073883,E
TRAIN_073886,E
TRAIN_073889,E
TRAIN_073890,C
TRAIN_073892,E
TRAIN_073893,E
TRAIN_073894,D
TRAIN_073900,E
TRAIN_073902,E
TRAIN_073907,E
TRAIN_073912,E
TRAIN_073914,D
TRAIN_073918,E
TRAIN_073922,E
TRAIN_073943,E
TRAIN_073945,E
TRAIN_073953,E
TRAIN_073957,E
TRAIN_073962,C
TRAIN_073966,E
TRAIN_073975,E
TRAIN_073982,E
TRAIN_073987,C
TRAIN_073989,E
TRAIN_073994,E
TRAIN_073996,E
TRAIN_074005,E
TRAIN_074014,E
TRAIN_074015,E
TRAIN_074023,E
TRAIN_074024,E
TRAIN_074026,E
TRAIN_074028,E
TRAIN_074034,E
TRAIN_074043,E
TRAIN_074048,E
TRAIN_074049,E
TRAIN_074050,E
TRAIN_074053,E
TRAIN_074055,E
TRAIN_074057,E
TRAIN_074058,D
TRAIN_074059,E
TRAIN_074061,D
TRAIN_074062,E
TRAIN_074066,E
TRAIN_074083,C
TRAIN_074087,E
TRAIN_074089,E
TRAIN_074092,E
TRAIN_074096,E
TRAIN_074097,E
TRAIN_074098,C
TRAIN_074099,E
TRAIN_074107,E
TRAIN_074110,D
TRAIN_074119,E
TRAIN_074121,E
TRAIN_074122,E
TRAIN_074124,E
TRAIN_074125,E
TRAIN_074127,E
TRAIN_074129,E
TRAIN_074131,D
TRAIN_074133,D
TRAIN_074135,E
TRAIN_074139,E
TRAIN_074140,E
TRAIN_074142,E
TRAIN_074147,E
TRAIN_074149,E
TRAIN_074154,E
TRAIN_074156,D
TRAIN_074173,E
TRAIN_074188,E
TRAIN_074189,D
TRAIN_074193,E
TRAIN_074194,E
TRAIN_074195,E
TRAIN_074197,E
TRAIN_074200,D
TRAIN_074201,E
TRAIN_074219,E
TRAIN_074220,E
TRAIN_074224,E
TRAIN_074234,E
TRAIN_074238,E
TRAIN_074243,D
TRAIN_074249,E
TRAIN_074251,E
TRAIN_074268,E
TRAIN_074270,E
TRAIN_074275,E
TRAIN_074284,E
TRAIN_074288,E
TRAIN_074291,E
TRAIN_074293,E
TRAIN_074297,E
TRAIN_074315,E
TRAIN_074318,E
TRAIN_074320,E
TRAIN_074325,E
TRAIN_074327,C
TRAIN_074329,E
TRAIN_074331,E
TRAIN_074333,E
TRAIN_074334,E
TRAIN_074336,E
TRAIN_074338,E
TRAIN_074345,E
TRAIN_074347,E
TRAIN_074348,E
TRAIN_074350,E
TRAIN_074352,E
TRAIN_074354,E
TRAIN_074362,E
TRAIN_074365,D
TRAIN_074367,E
TRAIN_074368,C
TRAIN_074371,E
TRAIN_074373,D
TRAIN_074375,E
TRAIN_074381,E
TRAIN_074402,E
TRAIN_074403,E
TRAIN_074409,E
TRAIN_074413,D
TRAIN_074420,E
TRAIN_074425,E
TRAIN_074431,E
TRAIN_074434,C
TRAIN_074436,E
TRAIN_074438,E
TRAIN_074440,E
TRAIN_074443,E
TRAIN_074444,E
TRAIN_074445,E
TRAIN_074448,E
TRAIN_074452,E
TRAIN_074453,C
TRAIN_074454,E
TRAIN_074456,E
TRAIN_074461,E
TRAIN_074466,D
TRAIN_074470,E
TRAIN_074476,E
TRAIN_074483,E
TRAIN_074486,E
TRAIN_074502,E
TRAIN_074507,E
TRAIN_074508,E
TRAIN_074509,E
TRAIN_074512,E
TRAIN_074516,E
TRAIN_074517,E
TRAIN_074519,D
TRAIN_074535,E
TRAIN_074545,E
TRAIN_074547,D
TRAIN_074551,E
TRAIN_074563,D
TRAIN_074566,E
TRAIN_074568,E
TRAIN_074571,E
TRAIN_074576,E
TRAIN_074582,E
TRAIN_074583,E
TRAIN_074588,E
TRAIN_074594,E
TRAIN_074595,E
TRAIN_074597,E
TRAIN_074600,E
TRAIN_074610,E
TRAIN_074617,E
TRAIN_074618,E
TRAIN_074620,E
TRAIN_074628,E
TRAIN_074634,E
TRAIN_074637,C
TRAIN_074639,E
TRAIN_074642,E
TRAIN_074650,E
TRAIN_074652,E
TRAIN_074653,E
TRAIN_074657,E
TRAIN_074658,E
TRAIN_074663,D
TRAIN_074675,E
TRAIN_074677,E
TRAIN_074683,D
TRAIN_074685,E
TRAIN_074687,D
TRAIN_074693,D
TRAIN_074702,E
TRAIN_074708,D
TRAIN_074709,E
TRAIN_074716,E
TRAIN_074718,E
TRAIN_074720,E
TRAIN_074730,E
TRAIN_074733,D
TRAIN_074734,E
TRAIN_074735,E
TRAIN_074736,D
TRAIN_074741,E
TRAIN_074743,E
TRAIN_074748,C
TRAIN_074750,E
TRAIN_074752,E
TRAIN_074755,D
TRAIN_074759,E
TRAIN_074768,D
TRAIN_074773,E
TRAIN_074780,E
TRAIN_074784,E
TRAIN_074788,E
TRAIN_074792,E
TRAIN_074798,E
TRAIN_074801,E
TRAIN_074805,E
TRAIN_074809,E
TRAIN_074825,E
TRAIN_074831,E
TRAIN_074832,C
TRAIN_074836,E
TRAIN_074845,E
TRAIN_074846,E
TRAIN_074848,C
TRAIN_074853,D
TRAIN_074855,E
TRAIN_074858,D
TRAIN_074862,D
TRAIN_074866,E
TRAIN_074867,D
TRAIN_074868,E
TRAIN_074870,E
TRAIN_074873,E
TRAIN_074881,E
TRAIN_074885,E
TRAIN_074887,E
TRAIN_074892,E
TRAIN_074895,E
TRAIN_074897,E
TRAIN_074898,E
TRAIN_074901,E
TRAIN_074909,E
TRAIN_074915,E
TRAIN_074919,E
TRAIN_074922,E
TRAIN_074930,E
TRAIN_074936,D
TRAIN_074937,E
TRAIN_074939,E
TRAIN_074944,E
TRAIN_074945,E
TRAIN_074947,E
TRAIN_074949,E
TRAIN_074950,E
TRAIN_074952,D
TRAIN_074961,E
TRAIN_074962,E
TRAIN_074964,E
TRAIN_074966,E
TRAIN_074977,C
TRAIN_074978,E
TRAIN_074982,D
TRAIN_074985,E
TRAIN_074987,E
TRAIN_074996,E
TRAIN_074997,E
TRAIN_075000,C
TRAIN_075001,D
TRAIN_075004,E
TRAIN_075005,D
TRAIN_075016,E
TRAIN_075017,E
TRAIN_075020,E
TRAIN_075023,E
TRAIN_075029,E
TRAIN_075031,E
TRAIN_075033,D
TRAIN_075036,E
TRAIN_075039,C
TRAIN_075044,E
TRAIN_075053,E
TRAIN_075061,E
TRAIN_075062,D
TRAIN_075065,E
TRAIN_075067,E
TRAIN_075074,E
TRAIN_075078,E
TRAIN_075084,E
TRAIN_075088,E
TRAIN_075096,E
TRAIN_075109,E
TRAIN_075114,C
TRAIN_075121,E
TRAIN_075131,E
TRAIN_075136,E
TRAIN_075138,E
TRAIN_075142,E
TRAIN_075145,E
TRAIN_075156,E
TRAIN_075158,E
TRAIN_075159,D
TRAIN_075160,E
TRAIN_075164,E
TRAIN_075165,E
TRAIN_075175,E
TRAIN_075180,E
TRAIN_075184,E
TRAIN_075186,D
TRAIN_075189,E
TRAIN_075198,C
TRAIN_075200,E
TRAIN_075204,E
TRAIN_075206,E
TRAIN_075214,E
TRAIN_075215,E
TRAIN_075217,E
TRAIN_075218,E
TRAIN_075220,E
TRAIN_075223,D
TRAIN_075227,E
TRAIN_075228,E
TRAIN_075233,E
TRAIN_075235,E
TRAIN_075236,E
TRAIN_075247,E
TRAIN_075252,C
TRAIN_075254,E
TRAIN_075255,E
TRAIN_075261,E
TRAIN_075264,E
TRAIN_075267,E
TRAIN_075269,E
TRAIN_075272,D
TRAIN_075273,C
TRAIN_075278,E
TRAIN_075281,D
TRAIN_075282,E
TRAIN_075287,E
TRAIN_075289,E
TRAIN_075291,E
TRAIN_075296,E
TRAIN_075306,E
TRAIN_075308,E
TRAIN_075309,E
TRAIN_075311,E
TRAIN_075312,E
TRAIN_075319,E
TRAIN_075321,E
TRAIN_075322,E
TRAIN_075323,E
TRAIN_075326,E
TRAIN_075329,E
TRAIN_075335,E
TRAIN_075336,E
TRAIN_075343,E
TRAIN_075344,D
TRAIN_075349,E
TRAIN_075354,D
TRAIN_075355,E
TRAIN_075357,D
TRAIN_075368,D
TRAIN_075372,E
TRAIN_075381,E
TRAIN_075384,E
TRAIN_075385,C
TRAIN_075394,E
TRAIN_075396,E
TRAIN_075409,E
TRAIN_075415,E
TRAIN_075417,E
TRAIN_075424,E
TRAIN_075426,E
TRAIN_075430,E
TRAIN_075431,E
TRAIN_075435,E
TRAIN_075438,E
TRAIN_075446,E
TRAIN_075455,D
TRAIN_075463,E
TRAIN_075465,E
TRAIN_075470,E
TRAIN_075474,E
TRAIN_075488,E
TRAIN_075490,E
TRAIN_075511,E
TRAIN_075517,E
TRAIN_075518,E
TRAIN_075525,E
TRAIN_075527,E
TRAIN_075533,E
TRAIN_075534,E
TRAIN_075552,E
TRAIN_075554,E
TRAIN_075556,E
TRAIN_075562,E
TRAIN_075575,E
TRAIN_075576,E
TRAIN_075578,E
TRAIN_075580,E
TRAIN_075581,E
TRAIN_075590,E
TRAIN_075591,E
TRAIN_075594,C
TRAIN_075595,E
TRAIN_075598,E
TRAIN_075602,E
TRAIN_075603,D
TRAIN_075605,E
TRAIN_075621,E
TRAIN_075624,E
TRAIN_075628,E
TRAIN_075630,E
TRAIN_075631,E
TRAIN_075634,E
TRAIN_075635,E
TRAIN_075636,D
TRAIN_075637,E
TRAIN_075648,E
TRAIN_075654,C
TRAIN_075655,E
TRAIN_075657,D
TRAIN_075658,C
TRAIN_075659,E
TRAIN_075665,D
TRAIN_075668,E
TRAIN_075676,E
TRAIN_075693,E
TRAIN_075698,E
TRAIN_075700,D
TRAIN_075702,E
TRAIN_075704,E
TRAIN_075709,C
TRAIN_075710,E
TRAIN_075711,E
TRAIN_075716,E
TRAIN_075723,E
TRAIN_075724,E
TRAIN_075726,D
TRAIN_075728,E
TRAIN_075729,D
TRAIN_075730,E
TRAIN_075734,E
TRAIN_075740,E
TRAIN_075750,E
TRAIN_075751,E
TRAIN_075753,E
TRAIN_075756,E
TRAIN_075763,E
TRAIN_075767,E
TRAIN_075770,E
TRAIN_075774,E
TRAIN_075777,E
TRAIN_075779,E
TRAIN_075780,E
TRAIN_075782,E
TRAIN_075786,C
TRAIN_075795,D
TRAIN_075796,E
TRAIN_075798,E
TRAIN_075799,E
TRAIN_075803,D
TRAIN_075806,E
TRAIN_075809,E
TRAIN_075814,E
TRAIN_075815,E
TRAIN_075824,E
TRAIN_075826,C
TRAIN_075829,E
TRAIN_075833,E
TRAIN_075834,E
TRAIN_075843,D
TRAIN_075846,E
TRAIN_075849,E
TRAIN_075850,E
TRAIN_075861,E
TRAIN_075862,E
TRAIN_075863,E
TRAIN_075864,E
TRAIN_075874,E
TRAIN_075876,E
TRAIN_075879,D
TRAIN_075880,E
TRAIN_075892,E
TRAIN_075896,E
TRAIN_075905,E
TRAIN_075912,E
TRAIN_075915,E
TRAIN_075916,E
TRAIN_075919,E
TRAIN_075926,E
TRAIN_075929,E
TRAIN_075930,C
TRAIN_075932,E
TRAIN_075934,E
TRAIN_075935,E
TRAIN_075936,E
TRAIN_075942,E
TRAIN_075945,E
TRAIN_075946,E
TRAIN_075958,E
TRAIN_075959,E
TRAIN_075968,E
TRAIN_075970,E
TRAIN_075971,D
TRAIN_075972,E
TRAIN_075981,E
TRAIN_075987,D
TRAIN_075988,D
TRAIN_075989,D
TRAIN_076000,E
TRAIN_076002,E
TRAIN_076005,E
TRAIN_076007,E
TRAIN_076009,E
TRAIN_076017,E
TRAIN_076020,E
TRAIN_076024,E
TRAIN_076026,E
TRAIN_076028,D
TRAIN_076032,E
TRAIN_076038,D
TRAIN_076044,E
TRAIN_076046,D
TRAIN_076052,E
TRAIN_076066,E
TRAIN_076070,E
TRAIN_076072,E
TRAIN_076078,E
TRAIN_076080,D
TRAIN_076087,E
TRAIN_076088,E
TRAIN_076093,E
TRAIN_076095,E
TRAIN_076104,E
TRAIN_076107,C
TRAIN_076109,E
TRAIN_076113,D
TRAIN_076115,E
TRAIN_076118,E
TRAIN_076130,E
TRAIN_076136,E
TRAIN_076141,E
TRAIN_076144,E
TRAIN_076154,E
TRAIN_076168,E
TRAIN_076169,E
TRAIN_076171,D
TRAIN_076175,D
TRAIN_076181,E
TRAIN_076183,E
TRAIN_076189,D
TRAIN_076191,E
TRAIN_076194,E
TRAIN_076195,E
TRAIN_076200,E
TRAIN_076203,E
TRAIN_076205,D
TRAIN_076210,E
TRAIN_076212,D
TRAIN_076214,E
TRAIN_076219,C
TRAIN_076221,E
TRAIN_076222,D
TRAIN_076226,E
TRAIN_076232,E
TRAIN_076237,E
TRAIN_076243,E
TRAIN_076257,E
TRAIN_076260,E
TRAIN_076264,D
TRAIN_076266,E
TRAIN_076271,E
TRAIN_076274,C
TRAIN_076276,C
TRAIN_076280,E
TRAIN_076281,E
TRAIN_076282,D
TRAIN_076284,E
TRAIN_076293,E
TRAIN_076294,E
TRAIN_076296,E
TRAIN_076297,E
TRAIN_076299,E
TRAIN_076301,E
TRAIN_076302,E
TRAIN_076311,E
TRAIN_076317,E
TRAIN_076326,E
TRAIN_076327,E
TRAIN_076331,E
TRAIN_076334,E
TRAIN_076344,D
TRAIN_076346,E
TRAIN_076357,E
TRAIN_076359,E
TRAIN_076363,E
TRAIN_076368,E
TRAIN_076376,E
TRAIN_076378,E
TRAIN_076379,E
TRAIN_076383,E
TRAIN_076385,E
TRAIN_076387,E
TRAIN_076388,E
TRAIN_076390,E
TRAIN_076397,E
TRAIN_076399,E
TRAIN_076403,E
TRAIN_076412,E
TRAIN_076414,E
TRAIN_076415,D
TRAIN_076417,E
TRAIN_076423,E
TRAIN_076424,E
TRAIN_076426,D
TRAIN_076433,E
TRAIN_076440,E
TRAIN_076442,E
TRAIN_076443,E
TRAIN_076444,E
TRAIN_076445,E
TRAIN_076449,E
TRAIN_076450,D
TRAIN_076453,E
TRAIN_076455,E
TRAIN_076457,E
TRAIN_076459,E
TRAIN_076461,D
TRAIN_076463,E
TRAIN_076468,E
TRAIN_076469,E
TRAIN_076474,E
TRAIN_076475,C
TRAIN_076480,E
TRAIN_076484,D
TRAIN_076493,E
TRAIN_076494,E
TRAIN_076500,E
TRAIN_076507,D
TRAIN_076511,E
TRAIN_076517,E
TRAIN_076520,D
TRAIN_076521,E
TRAIN_076525,E
TRAIN_076528,E
TRAIN_076530,E
TRAIN_076531,C
TRAIN_076533,E
TRAIN_076540,D
TRAIN_076542,E
TRAIN_076548,E
TRAIN_076558,E
TRAIN_076560,E
TRAIN_076561,E
TRAIN_076562,E
TRAIN_076568,E
TRAIN_076570,E
TRAIN_076571,E
TRAIN_076577,D
TRAIN_076582,E
TRAIN_076587,D
TRAIN_076600,E
TRAIN_076601,E
TRAIN_076602,E
TRAIN_076605,E
TRAIN_076606,C
TRAIN_076608,E
TRAIN_076632,E
TRAIN_076634,E
TRAIN_076637,E
TRAIN_076642,E
TRAIN_076643,E
TRAIN_076645,E
TRAIN_076648,E
TRAIN_076654,E
TRAIN_076655,E
TRAIN_076657,E
TRAIN_076660,E
TRAIN_076663,C
TRAIN_076664,E
TRAIN_076665,E
TRAIN_076667,E
TRAIN_076671,E
TRAIN_076680,E
TRAIN_076681,E
TRAIN_076686,E
TRAIN_076688,E
TRAIN_076692,E
TRAIN_076715,D
TRAIN_076717,E
TRAIN_076721,E
TRAIN_076723,E
TRAIN_076728,E
TRAIN_076732,E
TRAIN_076734,E
TRAIN_076735,E
TRAIN_076741,E
TRAIN_076743,E
TRAIN_076748,E
TRAIN_076765,E
TRAIN_076766,E
TRAIN_076767,E
TRAIN_076769,E
TRAIN_076771,E
TRAIN_076777,D
TRAIN_076782,E
TRAIN_076783,E
TRAIN_076799,E
TRAIN_076800,E
TRAIN_076802,E
TRAIN_076804,E
TRAIN_076807,D
TRAIN_076813,D
TRAIN_076818,E
TRAIN_076823,E
TRAIN_076827,E
TRAIN_076828,E
TRAIN_076832,C
TRAIN_076835,E
TRAIN_076836,C
TRAIN_076841,E
TRAIN_076846,E
TRAIN_076857,E
TRAIN_076858,D
TRAIN_076862,E
TRAIN_076866,E
TRAIN_076867,E
TRAIN_076869,E
TRAIN_076871,E
TRAIN_076875,E
TRAIN_076885,E
TRAIN_076895,E
TRAIN_076896,E
TRAIN_076902,E
TRAIN_076909,E
TRAIN_076919,E
TRAIN_076926,D
TRAIN_076931,E
TRAIN_076932,E
TRAIN_076934,D
TRAIN_076935,E
TRAIN_076936,E
TRAIN_076950,E
TRAIN_076953,E
TRAIN_076954,E
TRAIN_076982,E
TRAIN_076984,D
TRAIN_076997,C
TRAIN_076999,D
TRAIN_077004,E
TRAIN_077005,D
TRAIN_077016,D
TRAIN_077020,E
TRAIN_077023,E
TRAIN_077030,E
TRAIN_077033,E
TRAIN_077034,E
TRAIN_077037,E
TRAIN_077041,E
TRAIN_077043,E
TRAIN_077044,E
TRAIN_077048,E
TRAIN_077052,D
TRAIN_077054,E
TRAIN_077057,C
TRAIN_077060,E
TRAIN_077063,E
TRAIN_077066,E
TRAIN_077067,E
TRAIN_077068,E
TRAIN_077072,D
TRAIN_077078,D
TRAIN_077081,E
TRAIN_077098,C
TRAIN_077099,E
TRAIN_077100,E
TRAIN_077102,C
TRAIN_077105,E
TRAIN_077109,E
TRAIN_077110,E
TRAIN_077118,E
TRAIN_077124,E
TRAIN_077125,D
TRAIN_077128,E
TRAIN_077138,E
TRAIN_077140,E
TRAIN_077142,E
TRAIN_077143,D
TRAIN_077147,E
TRAIN_077152,E
TRAIN_077155,E
TRAIN_077165,E
TRAIN_077166,E
TRAIN_077174,E
TRAIN_077184,D
TRAIN_077186,C
TRAIN_077188,E
TRAIN_077192,E
TRAIN_077195,E
TRAIN_077204,D
TRAIN_077218,E
TRAIN_077220,E
TRAIN_077224,E
TRAIN_077229,E
TRAIN_077233,E
TRAIN_077234,E
TRAIN_077242,E
TRAIN_077244,E
TRAIN_077253,E
TRAIN_077254,E
TRAIN_077262,E
TRAIN_077267,E
TRAIN_077268,E
TRAIN_077270,E
TRAIN_077277,E
TRAIN_077280,E
TRAIN_077282,E
TRAIN_077284,E
TRAIN_077286,E
TRAIN_077289,E
TRAIN_077290,E
TRAIN_077295,E
TRAIN_077297,E
TRAIN_077308,D
TRAIN_077309,E
TRAIN_077316,E
TRAIN_077317,D
TRAIN_077324,E
TRAIN_077325,E
TRAIN_077326,C
TRAIN_077331,D
TRAIN_077334,E
TRAIN_077339,E
TRAIN_077340,E
TRAIN_077344,D
TRAIN_077345,E
TRAIN_077351,E
TRAIN_077352,D
TRAIN_077359,E
TRAIN_077381,E
TRAIN_077386,D
TRAIN_077387,E
TRAIN_077393,E
TRAIN_077394,E
TRAIN_077395,E
TRAIN_077396,E
TRAIN_077397,D
TRAIN_077398,E
TRAIN_077404,E
TRAIN_077409,D
TRAIN_077410,E
TRAIN_077412,E
TRAIN_077421,E
TRAIN_077423,E
TRAIN_077424,E
TRAIN_077429,E
TRAIN_077435,E
TRAIN_077438,E
TRAIN_077441,E
TRAIN_077443,E
TRAIN_077447,E
TRAIN_077451,E
TRAIN_077453,D
TRAIN_077464,E
TRAIN_077465,E
TRAIN_077467,E
TRAIN_077471,C
TRAIN_077479,E
TRAIN_077483,E
TRAIN_077485,D
TRAIN_077486,D
TRAIN_077488,E
TRAIN_077492,E
TRAIN_077493,E
TRAIN_077522,E
TRAIN_077530,E
TRAIN_077531,E
TRAIN_077534,D
TRAIN_077546,E
TRAIN_077549,E
TRAIN_077555,E
TRAIN_077560,D
TRAIN_077561,D
TRAIN_077562,E
TRAIN_077580,E
TRAIN_077589,E
TRAIN_077600,E
TRAIN_077604,E
TRAIN_077609,E
TRAIN_077628,E
TRAIN_077634,E
TRAIN_077640,E
TRAIN_077644,E
TRAIN_077649,E
TRAIN_077650,E
TRAIN_077651,E
TRAIN_077653,E
TRAIN_077655,E
TRAIN_077657,E
TRAIN_077661,E
TRAIN_077669,E
TRAIN_077675,E
TRAIN_077679,D
TRAIN_077686,D
TRAIN_077690,E
TRAIN_077692,D
TRAIN_077697,E
TRAIN_077705,E
TRAIN_077708,E
TRAIN_077709,E
TRAIN_077711,E
TRAIN_077717,E
TRAIN_077727,E
TRAIN_077731,E
TRAIN_077735,E
TRAIN_077741,E
TRAIN_077743,E
TRAIN_077744,C
TRAIN_077745,E
TRAIN_077748,E
TRAIN_077752,C
TRAIN_077758,E
TRAIN_077762,E
TRAIN_077767,E
TRAIN_077768,D
TRAIN_077770,E
TRAIN_077778,D
TRAIN_077779,C
TRAIN_077780,E
TRAIN_077782,E
TRAIN_077783,E
TRAIN_077785,D
TRAIN_077786,E
TRAIN_077787,E
TRAIN_077793,E
TRAIN_077796,E
TRAIN_077799,E
TRAIN_077806,E
TRAIN_077808,E
TRAIN_077810,E
TRAIN_077811,E
TRAIN_077822,D
TRAIN_077826,E
TRAIN_077827,E
TRAIN_077828,C
TRAIN_077829,E
TRAIN_077834,E
TRAIN_077845,E
TRAIN_077856,E
TRAIN_077857,E
TRAIN_077858,E
TRAIN_077860,D
TRAIN_077861,E
TRAIN_077862,E
TRAIN_077865,E
TRAIN_077866,E
TRAIN_077868,C
TRAIN_077869,E
TRAIN_077872,E
TRAIN_077873,E
TRAIN_077875,E
TRAIN_077877,E
TRAIN_077880,E
TRAIN_077888,E
TRAIN_077889,E
TRAIN_077893,E
TRAIN_077894,E
TRAIN_077898,E
TRAIN_077902,E
TRAIN_077906,E
TRAIN_077910,E
TRAIN_077911,E
TRAIN_077915,C
TRAIN_077920,E
TRAIN_077927,E
TRAIN_077936,E
TRAIN_077940,D
TRAIN_077953,E
TRAIN_077958,E
TRAIN_077959,E
TRAIN_077964,E
TRAIN_077971,C
TRAIN_077973,E
TRAIN_077979,E
TRAIN_077986,E
TRAIN_077996,E
TRAIN_077997,C
TRAIN_078003,E
TRAIN_078011,E
TRAIN_078015,E
TRAIN_078021,D
TRAIN_078023,D
TRAIN_078031,E
TRAIN_078032,E
TRAIN_078034,E
TRAIN_078035,E
TRAIN_078044,E
TRAIN_078045,E
TRAIN_078046,D
TRAIN_078050,E
TRAIN_078055,E
TRAIN_078057,D
TRAIN_078058,E
TRAIN_078064,E
TRAIN_078068,E
TRAIN_078069,E
TRAIN_078078,E
TRAIN_078081,E
TRAIN_078084,E
TRAIN_078086,C
TRAIN_078087,E
TRAIN_078098,E
TRAIN_078100,E
TRAIN_078103,E
TRAIN_078111,E
TRAIN_078112,E
TRAIN_078118,E
TRAIN_078119,D
TRAIN_078136,E
TRAIN_078137,E
TRAIN_078145,E
TRAIN_078149,E
TRAIN_078153,E
TRAIN_078157,E
TRAIN_078158,E
TRAIN_078160,E
TRAIN_078162,E
TRAIN_078163,E
TRAIN_078164,E
TRAIN_078165,D
TRAIN_078166,E
TRAIN_078180,E
TRAIN_078181,E
TRAIN_078183,E
TRAIN_078184,E
TRAIN_078186,D
TRAIN_078189,E
TRAIN_078194,D
TRAIN_078195,E
TRAIN_078200,E
TRAIN_078204,E
TRAIN_078206,E
TRAIN_078208,E
TRAIN_078217,E
TRAIN_078219,D
TRAIN_078224,E
TRAIN_078225,E
TRAIN_078226,E
TRAIN_078227,E
TRAIN_078228,E
TRAIN_078230,E
TRAIN_078236,E
TRAIN_078237,D
TRAIN_078248,E
TRAIN_078252,E
TRAIN_078255,E
TRAIN_078256,D
TRAIN_078257,D
TRAIN_078264,E
TRAIN_078266,E
TRAIN_078273,C
TRAIN_078284,E
TRAIN_078287,D
TRAIN_078289,E
TRAIN_078296,E
TRAIN_078303,E
TRAIN_078304,E
TRAIN_078307,E
TRAIN_078311,E
TRAIN_078317,E
TRAIN_078324,E
TRAIN_078325,D
TRAIN_078326,E
TRAIN_078332,E
TRAIN_078338,E
TRAIN_078344,E
TRAIN_078349,E
TRAIN_078352,E
TRAIN_078357,E
TRAIN_078359,E
TRAIN_078360,E
TRAIN_078362,E
TRAIN_078364,E
TRAIN_078365,E
TRAIN_078366,E
TRAIN_078369,E
TRAIN_078371,D
TRAIN_078373,E
TRAIN_078376,E
TRAIN_078380,D
TRAIN_078390,E
TRAIN_078391,E
TRAIN_078393,E
TRAIN_078396,E
TRAIN_078400,E
TRAIN_078402,E
TRAIN_078403,E
TRAIN_078409,D
